AirTemperature,RadiantTemperature,AirVelocity,Humidity,Clo,PMV
19.56611085009728,21.79508010124914,0.06740491917286892,20.0,1.2837183260366327,0.01
22.39370385693315,22.937781298922033,0.45746833247001056,26.418915995228076,1.1921423292973086,-0.0
26.605933182699356,23.633146307988568,0.16494794825650239,36.493068433181705,0.5482465200260085,0.01
21.89679135313744,21.367725414664452,0.07615045055933535,49.55021191464713,0.9518578321896973,-0.01
23.423568949063316,20.167679968514012,0.2645701838366465,20.0,1.2042075582301348,0.01
20.173887319643967,20.558479837024294,0.026621503781694523,20.0,1.3173407739106846,0.01
24.15849175686464,16.883924356904647,0.12394296153626197,28.42249136980882,1.2289483792570342,-0.01
24.33228589994934,22.545629843459157,0.5276946243555737,68.62799794114441,0.8491250594436366,-0.01
23.50566373763931,20.74806913946825,0.8929991258722384,20.0,1.2670884856684574,-0.01
21.527470499258996,19.002845344357837,0.03304174683070132,20.0,1.3092972614477016,0.01
24.54742050029457,24.323384074776474,0.4953986828444798,20.0,0.9199252909062379,-0.01
23.228984993171643,22.660818036803704,0.19071969422234025,32.87307529752076,0.9617164414437673,0.01
23.22152000729118,17.569969614731363,0.6431734002493017,49.417072316647456,1.270179587377665,-0.01
24.160435669128884,19.685275726407834,0.7291482445815209,47.86026235647164,1.0993238458681351,-0.0
23.299660840961273,23.471320968584198,0.7958854376187292,20.0,1.1749740329053149,-0.0
22.749489104781535,21.897255722591186,0.17536146650460888,28.516696094342603,1.0535007214259713,-0.0
23.795002209320142,18.601348712903476,0.46411924947625754,20.0,1.2753799253768787,-0.01
22.815826607470324,26.18653871779528,0.2558978756480021,40.924738295481646,0.7989888155479621,0.0
19.969743765128122,23.919395985863584,0.5136561630122413,44.684691574056636,1.3616324992791689,-0.01
19.826644385412663,23.78981540625539,0.06837508425349946,20.0,1.1152023551721297,0.01
22.075895891218405,23.08032807002746,0.22776520377583634,46.84418105991085,1.0058081287218479,-0.01
22.402534293742118,21.896272201184026,0.2639229655751148,20.0,1.200052869310086,0.01
19.857084881726514,22.279809885257908,0.5463087160810811,39.452215441260584,1.5,0.01
22.077954500052243,19.96462774587945,0.2952097169011628,57.317397353681635,1.1938781639653375,0.01
23.637054633417716,22.18511810556302,0.11690223246107408,20.0,0.9403641984512087,0.01
22.434013824376724,19.217716814764973,0.3092599504113362,37.52413645963621,1.2895196203104209,0.01
16.917970807205855,28.271874704297154,0.15994079512538534,32.31753397220613,1.10811285413967,-0.01
26.9559588101221,20.63182372040884,0.14460228384216406,20.0,0.783995122368173,0.01
20.691604429788356,20.31911664191778,0.4205340455905341,27.58888838305611,1.494369726753489,-0.01
22.460031076707832,20.398732388628055,0.253048557820587,41.92110915728667,1.174141588689634,0.01
20.63194781614697,23.271880505174998,0.2851583299033736,20.0,1.3214571749913044,0.01
20.98344378607413,17.64767031166113,0.1675494632613848,31.02312623851164,1.5,0.01
18.109174807296235,27.2512448352959,0.5021977755992237,21.292444731218403,1.4979746038154997,-0.01
22.50613501844737,22.415451397554186,0.5814682368674466,29.2217508810302,1.2289745150825282,-0.01
22.211488951579078,23.248401540207038,0.499276142447087,20.0,1.2449977188516987,0.0
24.161561690734754,18.721176784237684,0.3472749786225642,31.69920499690549,1.1677049336851657,0.01
22.58407938595046,23.876891047959635,0.3986108259875569,20.0,1.1238041670587928,-0.01
19.324962263742403,27.026689872931996,0.24394348677502828,32.406525030062724,1.107168626617548,-0.01
25.02731955528229,22.256451670162726,0.15175255692608214,33.01543809414085,0.7817247757874083,0.0
22.097435369469107,23.51791950753985,0.28900198452272957,20.0,1.1501775645157524,0.01
20.04604365428144,22.97142669473271,0.0910034208380002,20.0,1.1529364396793524,0.01
23.518778520480943,24.649135123123266,0.14154428080886203,20.0,0.7915268745863102,0.0
20.506749589005747,28.600284841565347,0.33392710097381384,31.077982532354188,0.991406750713153,-0.01
23.940963746530034,19.462658854121877,0.07851806701133426,21.770396604358233,1.068134082968849,0.0
21.734702227092566,21.106290603742494,0.22971374970961286,20.0,1.3015223371452036,0.01
24.32715277138995,23.65785057160663,0.37416143570270977,50.32499413921803,0.8145095811648574,-0.01
23.625791919657146,19.362187291880524,0.623290369262667,20.0,1.2872714884364596,-0.01
21.790947704230476,21.91216530388442,0.3508333918709887,20.0,1.3108308232134287,0.01
23.55266569219712,24.559612805114625,0.42643009335705834,20.0,0.9967992168775913,-0.01
24.633837284862715,20.183020411039152,0.05418582162650614,54.613219509878085,0.7773656737530272,-0.0
19.026950450364136,24.066888061898602,0.34217412236619293,47.14806537678001,1.3556366992128686,-0.01
20.32587625061252,22.352898816312173,0.5599114863059363,28.289092829699914,1.5,0.01
19.758703161584982,22.575768269195144,0.23067262126239552,41.674455151139156,1.3009886487748905,-0.0
26.041679549130002,20.336777921090636,0.37396489758654605,20.0,0.940290811108921,0.0
26.572657463534192,21.515604700837258,0.8733210237778952,20.0,0.8831026132667388,0.0
25.374439968849543,22.14542427855854,0.43993737594058335,20.0,0.9390713244153023,0.01
24.185500883514926,18.078534915510527,0.17593740696846483,27.394762530899353,1.1711623039541754,-0.0
23.987378657644992,21.759380919785336,0.19396721016332502,21.438174269201685,0.9978746256284112,0.01
24.82853287558206,21.71394666080002,0.3119872653557889,24.533941309866634,0.950577510196998,-0.01
23.4532000210126,19.41489743563712,0.2767297984097524,20.0,1.2473646431460046,0.01
24.794678260314793,24.377306793967993,0.4024467044481222,38.41312697231411,0.7927136274060438,0.0
25.644622563554247,17.621159399093738,0.24061841555983962,20.0,1.1144954371913358,0.0
19.70709941914013,24.553281592591915,0.5132051062802494,20.0,1.4632232933392264,-0.01
24.184098916958266,21.43018280220541,0.1492167434993892,22.333628522165913,0.9612365818559148,0.0
22.703282372358167,21.410075934976376,0.6032867471082288,53.97459932383424,1.1601259641079238,0.01
21.07659585255541,20.585031615141173,0.4460357182739227,20.0,1.5,0.01
23.957286758223873,17.93268986726735,0.4767174290044005,20.0,1.303123125313401,0.0
24.664614101166336,22.109886924266895,0.08399993833865282,36.01469105317982,0.7262987075030792,-0.01
20.457391103553444,21.19173522001266,0.20193540151096695,30.326470605242978,1.33450844670267,-0.01
23.9781817740865,22.62608386515598,0.18950406032990896,20.0,0.9326675047307599,-0.01
24.823952200240083,21.350014920279733,0.24640179583425145,20.0,0.9633252649231646,-0.01
20.47108958998518,28.145717829581663,0.6614587288675481,20.0,1.2672250610805667,0.0
18.70263362658493,22.142961740761862,0.14920770017711238,20.0,1.4406504081262346,0.01
26.429243780021643,22.460155905822923,0.5785990705985716,33.760197134971726,0.7689518932691095,-0.0
23.657920610042,22.356707127843496,0.221381830753701,28.154820125735817,0.9695947548059823,-0.01
21.72496709978508,24.108390556888654,0.4592467838796992,20.0,1.2357462951118432,-0.0
20.55703728591657,21.817212399515334,0.05352886914832623,28.18693376006906,1.1525211349317641,0.01
